"LSOA11","area_supergroup","area_group","gas_centile","elec_centile","drive_centile","median_household_income","mean_household.size","RUC11","acc_town_p15min_PT_walk","Crr_EE","postcodes"
"E01027456","8 Suburban living","8b Ageing suburbanites",97,72,95,"44469.5",2.6,"Urban city and town",74.6691871455577,65.4233128834356,"NE611RF, NE611RG, NE611RH, NE611RJ, NE611RL, NE611RQ, NE613QZ, NE613RA, NE613RB, NE613RD, NE613RE, NE613RF, NE613RG, NE613RH, NE613RJ, NE613RL, NE613RN, NE613RP, NE613RQ, NE613RS, NE613RT, NE613RU, NE613RW, NE613RX, NE613SH, NE613SS, NE613ST, NE613SY, NE613SZ"
"E01001422","3 Ethnically diverse professionals","3b Asian traits",100,100,94,"87557",2.9,"Urban city and town",73.3788395904437,64.5074074074074,"EN4 0AB, EN4 0AJ, EN4 0AQ, EN4 0ED, EN4 0EG, EN4 0EH, EN4 0EJ, EN4 0EL, EN4 0EN, EN4 0EP, EN4 0EQ, EN4 0EX, EN4 0EY, EN4 0HT, EN4 0HX, EN4 0JH, EN4 0JJ, EN4 0JL, EN4 0JW, EN4 0LA, EN4 0LH, EN4 0LJ, EN4 0LL, EN4 0LN, EN4 0LP, EN4 0LR, EN4 0LS, EN4 0LT, EN4 0LU, EN4 0LW, EN4 0LX, EN4 0NB, EN4 0ND, EN4 0NG, EN4 0NL, EN4 0NN, EN4 0NP, EN4 0NR, EN4 0NS, EN4 0NU, EN4 0NW, EN4 0NX, EN4 0PN"
"E01030925","8 Suburban living","8a Affluent communities",96,89,94,"76323.5",2.7,"Urban city and town",74.4402985074627,65.89453125,"GU7 1AG, GU7 1QF, GU7 1QG, GU7 1QN, GU7 1RS, GU7 1SE, GU7 1SF, GU7 1SG, GU7 1SH, GU7 1SJ, GU7 1SL, GU7 1SN, GU7 1SP, GU7 1SQ, GU7 1SR, GU7 1SS, GU7 1ST, GU7 1SU, GU7 1SW, GU7 1SY, GU7 1SZ, GU7 1TG, GU7 1TH, GU7 1TJ, GU7 1TL, GU7 1TQ, GU7 1YB, GU7 1YG, GU7 2JP"
"E01026997","2 Countryside living","2a Ageing rural neighbourhoods",93,89,94,"53504",2.5,"Urban city and town",63.8386648122392,65.2378378378378,"NN2 8ES, NN2 8ET, NN2 8EX, NN2 8EY, NN2 8EZ, NN2 8FA, NN2 8FB, NN2 8FG, NN2 8FH, NN2 8FJ, NN2 8FL, NN2 8FN, NN2 8FQ, NN2 8FS, NN2 8LZ, NN2 8QT, NN2 8QU, NN2 8QX, NN2 8RD, NN2 8RE, NN2 8RF, NN2 8RG, NN2 8RL, NN2 8RN, NN2 8RP, NN2 8RQ, NN2 8RR, NN2 8RS, NN2 8RW, NN2 8RX, NN2 8RY, NN2 8RZ, NN2 8SD, NN2 8SE, NN2 8SF, NN2 8SG, NN2 8SH, NN2 8SJ, NN2 8SL, NN2 8SQ, NN2 8SR, NN2 8SW, NN2 8TW, NN2 8TX, NN2 8UB, NN2 8UE, NN2 8XB, NN2 8XD, NN2 8XE, NN2 8XF, NN2 8XG, NN2 8XH, NN6 8AA, NN6 8AB, NN6 8BB, NN6 8BD, NN6 8BE, NN6 8GA, NN6 8GB, NN6 8GH, NN6 9AA, NN6 9AD, NN6 9AF, NN6 9AG, NN6 9AH, NN6 9AJ, NN6 9AL, NN6 9AP, NN6 9AQ, NN6 9AR, NN6 9AU, NN6 9AX, NN6 9AY, NN6 9AZ, NN6 9BA, NN6 9BB, NN6 9FL, NN6 9NG, NN6 9NL, NN6 9RU, NN6 9SB"
"E01017780","3 Ethnically diverse professionals","3a Achieving neighbourhoods",91,81,94,"56368",2.6,"Urban city and town",100,66.2877697841727,"HP5 3DH, HP5 3DJ, HP5 3DP, HP5 3DQ, HP5 3DR, HP5 3EQ, HP5 3ES, HP5 3FD, HP5 3FE, HP5 3FG, HP5 3FH, HP5 3JH, HP5 3JJ, HP5 3JL, HP5 3JN, HP5 3JP, HP5 3JQ, HP5 3JT, HP5 3JU, HP5 3JW, HP5 3JX, HP5 3JY, HP5 3LA, HP5 3LB, HP5 3LD, HP5 3LE, HP5 3LF, HP5 3LH, HP5 3LJ, HP5 3PE"
"E01018700","8 Suburban living","8c Comfortable suburbia",85,85,94,"61681",2.7,"Urban city and town",73.6947791164659,68.8853658536585,"CW9 8FG, CW9 8FH, CW9 8FJ, CW9 8FL, CW9 8FN, CW9 8FP, CW9 8FQ, CW9 8FR, CW9 8FS, CW9 8FT, CW9 8FU, CW9 8FY, CW9 8GH, CW9 8GJ, CW9 8GN, CW9 8GP, CW9 8RW, CW9 8TG, CW9 8TH, CW9 8TJ, CW9 8TL, CW9 8TN, CW9 8UE, CW9 8UJ, CW9 8UL, CW9 8UN, CW9 8UP, CW9 8UQ, CW9 8UR, CW9 8US, CW9 8UT, CW9 8UU, CW9 8UW, CW9 8UX, CW9 8UY, CW9 8UZ, CW9 8WA, CW9 8WB, CW9 8WD, CW9 8WE, CW9 8WF, CW9 8WT, CW9 8WU, CW9 8WW, CW9 8WX, CW9 8WY, CW9 8XQ, CW9 8XW, CW9 8XX"
"E01018189","8 Suburban living","8a Affluent communities",84,79,94,"60000.5",2.6,"Urban city and town",100,63.8756476683938,"PE191DY, PE191EB, PE191LL, PE191LN, PE191LP, PE191LR, PE191LS, PE191LW, PE191NP, PE191RA, PE191RB, PE191RD, PE191RE, PE191RF, PE191RG, PE191TG, PE191TH, PE191TJ, PE191TL, PE191TN, PE191TP, PE191TR, PE191TS, PE191TW, PE191UE, PE191UF, PE191UG, PE191UH, PE191UJ, PE191UQ, PE196EF"
"E01002461","3 Ethnically diverse professionals","3b Asian traits",100,97,93,"69705",2.8,"Urban major conurbation",100,63.9875518672199,"UB108AA, UB108AB, UB108AD, UB108AE, UB108AF, UB108AG, UB108AJ, UB108AL, UB108AN, UB108AP, UB108AQ, UB108AR, UB108AS, UB108AT, UB108AU, UB108AW, UB108AX, UB108BQ, UB108DA, UB108DR, UB108DT, UB108DZ, UB108EE, UB108EF, UB108EH, UB108EJ, UB108HZ, UB9 6RP"
"E01016523","3 Ethnically diverse professionals","3c Highly qualified professionals",99,99,93,"82112",2.4,"Urban city and town",100,67.7704485488127,"SL5 0PS, SL5 0PT, SL5 7DD, SL5 7DH, SL5 7DJ, SL5 7DL, SL5 7DN, SL5 7DP, SL5 7DR, SL5 7DS, SL5 7DU, SL5 7DW, SL5 7DX, SL5 7DY, SL5 7DZ, SL5 7EA, SL5 7ED, SL5 7EG, SL5 7EH, SL5 7EJ, SL5 7EN, SL5 7EQ, SL5 7ES, SL5 7ET, SL5 7EX, SL5 7EZ, SL5 7FL, SL5 7FS, SL5 7FT, SL5 7FU, SL5 7FW, SL5 7FX, SL5 7FY, SL5 7FZ, SL5 7HB, SL5 7HD, SL5 7HE, SL5 7HF, SL5 7HG, SL5 7HP, SL5 7HS, SL5 7HU, SL5 7HY, SL5 7JA, SL5 7JB, SL5 7JD, SL5 7JE, SL5 7JG, SL5 7PU, SL5 7PW, SL5 7PY, SL5 7PZ, SL5 7QA, SL5 7QB, SL5 7QD, SL5 7QE, SL5 7QG, SL5 7QH, SL5 7QJ, SL5 7QN, SL5 7QP, SL5 7QQ, SL5 7QR, SL5 7QS, SL5 7QT, SL5 7QU, SL5 7QX, SL5 7QY, SL5 7QZ, SL5 7RA, SL5 7RE, SL5 7RS, SL5 7RT, SL5 7RU, SL5 7SA, SL5 7SH, SL5 7SJ, SL5 7TE, SL5 7TG, SL5 7TX, SL5 9EG"
"E01030437","3 Ethnically diverse professionals","3c Highly qualified professionals",94,85,93,"59426.5",2.5,"Urban city and town",80.0604229607251,73.775974025974,"GU1 2AH, GU1 2BN, GU1 2BS, GU1 2BT, GU1 2BW, GU1 2BX, GU1 2BY, GU1 2BZ, GU1 2DA, GU1 2DB, GU1 2DD, GU1 2DE, GU1 2DF, GU1 2DG, GU1 2DH, GU1 2DN, GU1 2DW, GU1 2EG, GU1 2EJ, GU1 2EQ, GU1 2HS, GU1 2JH, GU1 2JJ, GU1 2JL, GU1 2JN, GU1 2JP, GU1 2JR, GU1 2JS, GU1 2JT, GU1 2JU, GU1 2JW, GU1 2LA, GU1 2LB, GU1 2LE, GU1 2LF, GU1 2LP, GU1 2LT, GU1 2LU, GU1 2LX, GU1 2LY, GU1 2LZ, GU1 2NB, GU1 2ND, GU1 2NE, GU1 2NF, GU1 2NH, GU1 2PA, GU1 2PB, GU1 2PD, GU1 2PF, GU1 2PR, GU1 2SP, GU1 2SS, GU1 2SY, GU1 2TD, GU1 2TE, GU1 2WL, GU1 2WQ"
"E01030761","8 Suburban living","8a Affluent communities",89,91,93,"52232",2.7,"Urban major conurbation",78.7682333873582,64.9520295202952,"GU212SJ, GU249AA, GU249AB, GU249AD, GU249AE, GU249AF, GU249AG, GU249AJ, GU249AL, GU249AN, GU249AP, GU249AQ, GU249AR, GU249AS, GU249AT, GU249AU, GU249AW, GU249AX, GU249AY, GU249AZ, GU249BL, GU249BT, GU249BY, GU249BZ, GU249DA, GU249DD, GU249DF, GU249DG, GU249DP, GU249DQ, GU249DZ, GU249EG, GU249EJ, GU249EL, GU249EN, GU249EP, GU249ES, GU249ET, GU249EU, GU249EW, GU249EX, GU249FN, GU249FP, GU249FR, GU249FS, GU249FT, GU249FU, GU249FW, GU249GF, GU249LX, GU249SJ"
"E01016700","8 Suburban living","8a Affluent communities",88,84,93,"69122",2.6,"Urban city and town",59.6820809248555,66.5785340314136,"RG411AD, RG411AU, RG411HR, RG411HS, RG411HT, RG411HU, RG411HX, RG411HY, RG411JA, RG411LA, RG413HH, RG413HL, RG415AA, RG415AB, RG415AD, RG415AE, RG415AF, RG415AG, RG415AH, RG415AJ, RG415AL, RG415AN, RG415AP, RG415AR, RG415AW, RG415BN, RG415EH, RG415EJ, RG415EL, RG415EN, RG415FE, RG415LG, RG415LP, RG415LR, RG415LS, RG415LT, RG415LU, RG415LX, RG415NW, RG415NX, RG415NY, RG415PA, RG415PH, RG415PJ, RG415PL, RG415PR, RG415PY, RG415RL, RG415TL, RG415TN, RG415UT, RG415UU"
"E01027401","8 Suburban living","8b Ageing suburbanites",87,75,93,"43361",2.8,"Urban major conurbation",100,65.1890243902439,"NE231GF, NE231XX, NE233GH, NE233GT, NE233GU, NE233GY, NE233GZ, NE233HP, NE233LN, NE233LP, NE233LR, NE233LS, NE233LT, NE233LU, NE233LW, NE233QD, NE233QS, NE233QU, NE233QY, NE233QZ, NE233SR, NE233ST, NE233SU, NE233SX, NE233SY, NE233SZ, NE233TQ, NE233XT, NE233XU"
"E01031259","8 Suburban living","8c Comfortable suburbia",77,73,93,"49200",2.7,"Urban city and town",79.0606653620352,66.211320754717,"CV312DJ, CV312DU, CV312FB, CV313DB, CV339QE, CV339QF, CV339QS, CV339QU, CV339QX, CV339RG, CV339RH, CV339RJ, CV339RL, CV339RN, CV339RP, CV339RQ, CV339RW, CV339SD, CV339SE, CV339SH, CV339SW, CV339SX, CV339SZ, CV339TA, CV339UG, CV339UH, CV339UJ, CV339UP, CV339UQ, CV339UR, CV339US, CV339UU, CV339UW, CV339WA, CV339WD, CV339WE, CV339WL, CV339WU, CV346EA, CV346EE, CV346EF, CV346EG, CV346EH, CV346EJ, CV346EL, CV346EQ, CV346FE, CV346FL, CV346FN, CV346FP, CV346SE, CV346SG, CV346SQ"
"E01021219","8 Suburban living","8b Ageing suburbanites",76,70,93,"53088",2.5,"Urban city and town",100,64.1111111111111,"TN2 9AE, TN2 9BB, TN2 9BT, TN2 9DE, TN2 9DH, TN2 9ED, TN2 9FT, TN2 9GA, TN2 9HD, TN2 9HF, TN2 9HU, TN2 9JD, TN2 9LE, TN2 9LT, TN2 9NA, TN2 9ND, TN2 9NR, TN2 9PY, TN2 9PZ, TN2 9QE, TN2 9QG, TN2 9QT, TN2 9QU, TN2 9QZ, TN2 9RT, TN2 9RW, TN2 9RZ, TN2 9SB, TN2 9SU, TN2 9TB, TN2 9TD, TN2 9TF, TN2 9TJ, TN2 9TP, TN2 9TR, TN2 9TW, TN2 9UH, TN2 9UR, TN2 9UT, TN2 9WA, TN2 9WE, TN2 9WF, TN2 9WH, TN2 9WJ, TN2 9WN, TN2 9WS, TN2 9WT, TN2 9WW, TN2 9WX, TN2 9WY, TN2 9WZ, TN206WX, TN206ZE, TN221BA, TN221HH, TN221PH, TN221PL, TN221QF, TN221QG, TN221QL, TN221QQ, TN221QW, TN221XX, TN221YA, TN221ZG, TN221ZT, TN222AU, TN222AX, TN222AY, TN222AZ, TN222BA, TN222BD, TN222BE, TN222BG, TN222BP, TN222BQ, TN222BS, TN222BT, TN222BU, TN222BX, TN222BY, TN222BZ, TN222DA, TN222DB, TN222DD, TN222DE, TN222DG, TN222LZ, TN223PU, TN223TR, TN224WB, TN224YB, TN225GU, TN225UZ, TN225YR, TN225ZR, TN229AG, TN229AW, TN229BY, TN229DY, TN229EA, TN229ED, TN229EE, TN229EF, TN229ET, TN229EU, TN229EZ, TN229FD, TN229FF, TN229FP, TN229FQ, TN229FY, TN229GD, TN229GE, TN229GF, TN229GG, TN229GH, TN229GJ"
"E01016051","8 Suburban living","8c Comfortable suburbia",75,79,93,"49002",2.6,"Urban city and town",100,65.1277533039648,"ME7 3AQ, ME7 3DX, ME7 3HJ, ME7 3JF, ME7 3NE, ME7 3NF, ME7 3NG, ME7 3NS, ME7 3NT, ME7 3NZ, ME7 3PF, ME7 3QH, ME7 3QL, ME7 3QY, ME7 3RE, ME7 3RG, ME7 3RQ, ME7 3RW, ME7 3RZ, ME7 3SE, ME7 3SU, ME7 3TA, ME7 3TB, ME7 3TD, ME7 3TG"
"E01031475","2 Countryside living","2a Ageing rural neighbourhoods",71,91,93,"47125.5",2.4,"Urban city and town",53.5984848484849,73.3653333333333,"PO188DF, PO188EQ, PO188FA, PO188FD, PO188FJ, PO188FP, PO188FQ, PO188FR, PO188FT, PO188FW, PO188PL, PO188PN, PO188PP, PO188PR, PO188PS, PO188PT, PO188PW, PO188QA, PO188RE, PO188RF, PO188RG, PO188RS, PO188SH, PO188SN, PO188SP, PO188ST, PO188SU, PO188SW, PO188SX, PO188TA, PO188TB, PO188TD, PO188TE, PO188TF, PO188TH, PO188TJ, PO188TL, PO188TP, PO188TQ, PO188TR, PO188TT, PO188TU, PO188TY, PO188TZ, PO188UA, PO188UJ, PO188UN, PO188UT, PO188XJ, PO188YA"
"E01012584","3 Ethnically diverse professionals","3b Asian traits",99,93,92,"48870",2.8,"Urban city and town",100,68.7402985074627,"BB2 2SS, BB2 2TP, BB2 6PB, BB2 6PT, BB2 6PX, BB2 6PY, BB2 6PZ, BB2 6QA, BB2 6QE, BB2 6QF, BB2 6QG, BB2 6QH, BB2 6QJ, BB2 6QL, BB2 6QP, BB2 6QQ, BB2 6QS, BB2 6QT, BB2 6RL, BB2 6SE, BB2 6SF, BB2 6SG, BB2 6SJ, BB2 6TD, BB2 6TE, BB2 7AA, BB2 7AB, BB2 7AE, BB2 7AG, BB2 7AH, BB2 7AJ, BB2 7AL, BB2 7AN, BB2 7AP, BB2 7AQ, BB2 7AR, BB2 7AS, BB2 7BB, BB2 7BD, BB2 7BF, BB2 7BG, BB2 7BN, BB2 7BQ, BB2 7BT, BB2 7FE, BB2 7FF, BB2 7FG, BB2 7FH, BB2 7FJ, BB2 7FL, BB2 7FN, BB2 7HJ, BB2 7QP, BB2 7QR, BB2 7QU, BB2 7QW, BB2 7QX, BB2 7QY"
"E01023799","3 Ethnically diverse professionals","3a Achieving neighbourhoods",95,88,92,"51992",2.7,"Urban city and town",100,64.945652173913,"SG1 3RQ, SG1 4AF, SG1 4AS, SG1 4AU, SG1 4BY, SG1 4BZ, SG1 4DA, SG1 4DD, SG1 4DE, SG1 4FP, SG1 4HE, SG1 4LR, SG1 4RU, SG1 4RX, SG1 4SA, SG1 4SB, SG1 4SD, SG1 4TB, SG1 4TD, SG1 4TE, SG1 4TF, SG1 4TG, SG1 4TL, SG1 4TZ, SG1 4UY, SG1 4UZ, SG1 4XB, SG1 4XP, SG1 4XS"
"E01019756","8 Suburban living","8c Comfortable suburbia",93,81,92,"57373",2.9,"Urban major conurbation",100,64.0616438356164,"SK136JN, SK136LS, SK136LT, SK136LY, SK136NB, SK136ND, SK136NE, SK136NF, SK136NG, SK136QB, SK136QG, SK136US, SK136UT, SK136UX, SK136UY, SK136UZ, SK136XF, SK136XL, SK136XR, SK136XS, SK136XT, SK136XU, SK136XX, SK136XY, SK136XZ, SK136YN"
"E01016571","3 Ethnically diverse professionals","3b Asian traits",92,75,92,"54758",2.8,"Urban city and town",76.2393162393162,71.9608938547486,"SL6 6GZ, SL6 6HA, SL6 6HB, SL6 6HE, SL6 6HF, SL6 6HH, SL6 6HL, SL6 6HN, SL6 6HQ, SL6 6PU, SL6 6SA, SL6 6SE, SL6 6SF, SL6 6SG, SL6 6SQ, SL6 7ND, SL6 7NE, SL6 7NF, SL6 7NG, SL6 7NJ, SL6 7NN, SL6 7NP, SL6 7NQ, SL6 7NU, SL6 7NW, SL6 7PA, SL6 7QA, SL6 7QS, SL6 7QU, SL6 7RA, SL6 7RD, SL6 7RE, SL6 7RF, SL6 7RG, SL6 7RH, SL6 7RL, SL6 7RQ, SL6 7RT, SL6 7RU, SL6 7RW, SL6 7RX, SL6 7RY, SL6 7RZ, SL6 7SB, SL6 7SD, SL6 7SF, SL6 7SG, SL6 7SP, SL6 7TD"
"E01028510","8 Suburban living","8a Affluent communities",87,87,92,"45239",2.4,"Urban city and town",78.6858974358974,63.9490445859873,"OX201QE, OX201QP, OX5 1DY, OX5 1FW, OX5 1GQ, OX5 1GZ, OX5 1LS, OX5 1LT, OX5 1NA, OX5 1NB, OX5 1ND, OX5 1NE, OX5 1NP, OX5 1NS, OX5 1PA, OX5 1PB, OX5 1PF, OX5 1PL, OX5 1PN, OX5 1PP, OX5 1PT, OX5 1PU, OX5 1PW, OX5 1PX, OX5 1RD, OX5 1RG, OX5 1RH, OX5 1RJ, OX5 1RL, OX5 1RN, OX5 1RP, OX5 1RQ, OX5 1RR, OX5 1RS, OX5 1RT, OX5 1RU, OX5 1RW, OX5 1RX, OX5 1RZ, OX5 1SB, OX5 1SD, OX5 1SE, OX5 1SF, OX5 1SH, OX5 1UL, OX5 1UN, OX5 1UW"
"E01016513","7 Multicultural living","7b Young ethnic communities",82,75,92,"63452",3.3,"Urban city and town",100,74.8476658476659,"SL3 7FX, SL3 7FY, SL3 7FZ, SL3 7GY, SL3 7GZ, SL3 7HL, SL3 7HP, SL3 7HR, SL3 7HS, SL3 7JJ, SL3 7JP, SL3 7JW, SL3 7LD, SL3 7LE, SL3 7LF, SL3 7LG, SL3 7LH, SL3 7LJ, SL3 7LN, SL3 7LP, SL3 7LQ, SL3 7LT, SL3 7LW, SL3 7LY, SL3 7NB, SL3 7ND, SL3 7NE, SL3 7NF, SL3 7NG, SL3 7NH, SL3 7NJ, SL3 7NL, SL3 7NN, SL3 7NP, SL3 7NQ, SL3 7NW, SL3 7PZ, SL3 7QE, SL3 7RQ, SL3 7SX, SL3 7SY, SL3 7SZ, SL3 7UG, SL3 7UN, SL3 7UQ, SL3 7UR, SL3 7US, SL3 7UU, SL3 7UX"
"E01015398","8 Suburban living","8b Ageing suburbanites",81,73,92,"45798",2.7,"Urban city and town",100,63.9830508474576,"BH189LA, BH189LB, BH189LH, BH189LJ, BH189LL, BH189LN, BH189LR, BH189LS, BH189LT, BH189LW, BH189LY, BH189NB, BH189NP, BH189NR, BH189NW, BH189NY"
"E01016702","3 Ethnically diverse professionals","3a Achieving neighbourhoods",76,86,92,"56569",2.6,"Urban city and town",100,66.5395894428153,"RG415ED, RG415EU, RG415EW, RG415EX, RG415EY, RG415EZ, RG415FW, RG415GN, RG415GR, RG415HA, RG415HB, RG415HD, RG415HE, RG415HG, RG415HH, RG415HJ, RG415HL, RG415HQ, RG415HX, RG415HY, RG415HZ, RG415JA, RG415JB, RG415LQ, RG415PX, RG415QS, RG415QT, RG415QX, RG415RB, RG415RD, RG415RP, RG415RR, RG415RT, RG415RY, RG415SL, RG415SR, RG415ST, RG415SX, RG415SZ, RG415TE, RG415TF, RG415TG, RG415TP, RG415TQ, RG415TS, RG415TU, RG415UX"
"E01017374","8 Suburban living","8c Comfortable suburbia",76,81,92,"58734",2.5,"Urban city and town",100,70.4958217270195,"MK452EB, MK452EL, MK452EN, MK452EP, MK452ER, MK452ES, MK452EU, MK452EW, MK452EX, MK452EY, MK452EZ, MK452GG, MK452GN, MK452GQ, MK452GR, MK452GS, MK452GT, MK452GU, MK452HA, MK452HE, MK452HF, MK452HJ, MK452HX, MK452LN, MK452LP, MK452LS, MK452LW, MK452NB, MK452NE, MK452PH, MK452PN, MK452PP, MK452PR, MK452PS, MK452PZ, MK452UJ, MK452XB, MK452XD, MK452XE, MK452XF, MK452XG, MK452XQ"
"E01027258","8 Suburban living","8c Comfortable suburbia",71,80,92,"53754",2.9,"Urban city and town",74.8275862068966,63.9086294416244,"NN1 5RN, NN1 5SG, NN3 3DL, NN3 3HD, NN3 3HF, NN3 3HG, NN3 3HL, NN3 3HQ, NN3 3LJ, NN3 3QA, NN3 3QB, NN3 3QD, NN3 3QE, NN3 3QG, NN3 3QH, NN3 3XB, NN3 3XD, NN3 3XE, NN3 3XF, NN3 3XG, NN3 3XH, NN3 3XJ, NN3 3XL"
"E01017399","8 Suburban living","8c Comfortable suburbia",70,89,92,"56827",2.6,"Urban city and town",75.2276867030965,65.9617834394904,"MK451AG, MK451AY, MK451AZ, MK451BA, MK451BD, MK451BG, MK451BJ, MK451EF, MK451FB, MK451FD, MK451FE, MK451FF, MK451FG, MK451FJ, MK451FX, MK451TY, MK451TZ, MK451UJ, MK451XA, MK451XB, MK451XE, MK451XS, MK452NW"
"E01031767","2 Countryside living","2a Ageing rural neighbourhoods",70,88,92,"42720",2.6,"Urban city and town",100,65.7917981072555,"BN6 9FL, BN6 9FN, BN6 9FP, BN6 9FS, BN6 9FU, BN6 9FZ, BN6 9GD, BN6 9GF, BN6 9GG, BN6 9GJ, BN6 9GL, BN6 9HF, BN6 9HG, BN6 9HJ, BN6 9HL, BN6 9JS, BN6 9JT, BN6 9JX, BN6 9JY, BN6 9JZ, BN6 9LA, BN6 9LD, BN6 9LE, BN6 9LG, BN6 9LH, BN6 9LJ, BN6 9LL, BN6 9LN, BN6 9LP, BN6 9LQ, BN6 9LR, BN6 9LW, BN6 9QY, BN6 9RR, BN6 9RS, BN6 9RT, BN6 9RZ, BN6 9SB, BN6 9SD, BN6 9SE, BN6 9SF, BN6 9SH, BN6 9SS, BN6 9ST, BN6 9SU, BN6 9UP, BN6 9UR, BN6 9UT, BN6 9UX, BN6 9XB, BN6 9XD, BN6 9XU, BN6 9XX, BN6 9XY, BN6 9XZ, BN6 9YJ, BN6 9YL, BN6 9YN, BN6 9YS, BN6 9YU, BN6 9ZB, BN6 9ZE, BN6 9ZF, BN6 9ZG, BN6 9ZH, BN6 9ZJ, RH159TW, RH159XE, RH159XG, RH159XH, RH159XJ, RH159XP, RH159XQ, RH159XR, RH159XS, RH175AL, RH175AR"
"E01023840","3 Ethnically diverse professionals","3c Highly qualified professionals",99,97,91,"73147",2.5,"Urban major conurbation",77.7142857142857,68.1432835820896,"HA6 3BF, HA6 3DX, HA6 3EH, HA6 3ER, HA6 3ES, HA6 3ET, HA6 3EU, HA6 3EW, HA6 3EX, HA6 3EY, HA6 3EZ, HA6 3FD, HA6 3FJ, HA6 3FX, HA6 3FY, HA6 3FZ, HA6 3GZ, HA6 3HA, HA6 3HB, HA6 3HD, HA6 3HE, HA6 3HF, HA6 3HG, HA6 3HL, HA6 3HP, HA6 3HR, HA6 3HS, HA6 3HT, HA6 3HU, HA6 3HY, HA6 3HZ, HA6 3JA, HA6 3JB, HA6 3JD, HA6 3JF, HA6 3JG, HA6 3JJ, HA6 3JL, HA6 3JN, HA6 3JP, HA6 3JQ, HA6 3JR, HA6 3JS, HA6 3JU, HA6 3JW, HA6 3JZ, HA6 3LE, HA6 3LH, HA6 3LJ, HA6 3LL, HA6 3LN, HA6 3LP, HA6 3LQ, HA6 3LR, HA6 3LS, HA6 3LW, HA6 3NA, HA6 3NB, HA6 3NF, HA6 3NP, HA6 3NZ, HA6 3PE, HA6 3PF, HA6 3PG, HA6 3PH, HA6 3PJ, HA6 3PL, HA6 3PN, HA6 3PP, HA6 3PQ, HA6 3PW, HA6 3PY, HA6 3PZ, HA6 3SE, HA6 3SL, HA6 3SW, HA6 3TU"
"E01027260","8 Suburban living","8a Affluent communities",95,88,91,"48124.5",2.4,"Urban city and town",100,67.8222222222222,"NN3 3BB, NN3 3BD, NN3 3BE, NN3 3BG, NN3 3BH, NN3 3BQ, NN3 3BY, NN3 3BZ, NN3 3DA, NN3 3DB, NN3 3DD, NN3 3DF, NN3 3DG, NN3 3DQ, NN3 3EN, NN3 3FB, NN3 3JB, NN3 3JG, NN3 3JP, NN3 3JS, NN3 3JT, NN3 3JU, NN3 3JW, NN3 3JX, NN3 3JZ, NN3 3LF, NN3 3NW, NN3 3NX, NN3 3NY, NN3 3NZ, NN3 3PA, NN3 3PB, NN3 3PE, NN3 3PH, NN3 3PL, NN3 3PQ"
"E01030802","3 Ethnically diverse professionals","3a Achieving neighbourhoods",95,83,91,"53354",2.5,"Urban city and town",100,66.048969072165,"GU152EE, GU152EF, GU152EN, GU152HE, GU152HJ, GU152HN, GU152HW, GU153BZ, GU153DA, GU153DE, GU153HD, GU153HH, GU153HJ, GU153HS, GU153HY, GU153RD, GU153RH, GU153TA, GU153TB, GU153TD, GU153TE, GU153TL, GU153TN, GU153TP, GU153TR, GU153TW, GU154AS, GU154AT, GU154JE, GU154JF, GU154JH, GU154JJ, GU154JL, GU154JN, GU154JP, GU154JR, GU154JS, GU154JT, GU154JU, GU154JW, GU154JX, GU154JY, GU154LB, GU154LD, GU154LE, GU154LN, GU154LW, GU159SA, GU159SB, GU159SD, GU159SE, GU159SF, GU159SG, GU159SH, GU159SJ, GU159SL, GU159SN, GU159SP, GU159SQ, GU159SR, GU159ST, GU159SU, GU159SW, GU159ZY"
"E01017606","8 Suburban living","8b Ageing suburbanites",87,86,91,"41291",2.4,"Urban city and town",61.1491108071135,66.038338658147,"LU7 3AE, LU7 3AG, LU7 3AL, LU7 3AN, LU7 3AP, LU7 3AT, LU7 3AU, LU7 3AX, LU7 3AY, LU7 3BB, LU7 3BD, LU7 3BE, LU7 3BF, LU7 3BL, LU7 3BN, LU7 3BP, LU7 3BR, LU7 3BS, LU7 3BT, LU7 3BU, LU7 3BW, LU7 3BZ, LU7 3DA, LU7 3DB, LU7 3DD, LU7 3DE, LU7 3DF, LU7 3DG, LU7 3DH, LU7 3DN, LU7 3DR, LU7 3DS, LU7 3DT, LU7 3DU, LU7 3DZ, LU7 3EG, LU7 3HE, LU7 3HZ, LU7 3JH, LU7 3NZ, LU7 3PZ, LU7 3QF"
"E01005587","8 Suburban living","8c Comfortable suburbia",86,81,91,"53029.5",2.9,"Urban major conurbation",72.6591760299626,64.7699115044248,"OL126BU, OL127NR, OL127PF, OL127PG, OL127PH, OL127PJ, OL127PL, OL127PN, OL127PQ, OL127PR, OL127PS, OL127PT, OL127PU, OL127PW, OL127PX, OL127PY, OL127PZ, OL127QA, OL127QD, OL127QG, OL127QH, OL127QP, OL127QQ, OL127QR, OL127QS, OL127QT, OL127QU, OL127QW, OL127QX, OL127QY, OL127QZ, OL127SH"
